rank,side,ticker,weight_pct,score,date,adx_14,return_20d,vol_contraction,sector_rs_20d,rolling_beta_60d,regime_bull,regime_bear,sdz_htf_score,ssz_htf_score,zone_htf_confluence,projected_20d_pct,projected_40d_pct,projected_60d_pct
11,BULL,FBNC,3.33,0.9554,2023-12-07,18.7574,4.283,0.8071,0.0293,0.8093,1.0,0.0,0.1333,0.1333,0.0,18.36,26.8,33.78
12,BULL,RMD,3.33,0.9412,2023-12-07,26.6311,3.8629,0.7589,0.0211,0.6416,1.0,0.0,0.1667,0.0,0.1667,16.21,23.73,29.92
13,BULL,NOC,3.33,0.9405,2023-12-07,14.1539,2.8494,0.6106,-0.0393,0.1051,1.0,0.0,0.1333,0.0,0.1333,16.13,23.61,29.77
14,BULL,SSD,3.33,0.9379,2023-12-07,40.9558,9.6155,0.8959,0.1505,0.9681,1.0,0.0,0.6667,0.0,0.6667,15.8,23.14,29.2
15,BULL,KSS,3.33,0.9367,2023-12-07,13.3276,0.3573,0.9841,-0.0713,1.3187,1.0,0.0,0.1333,0.0,0.1333,15.65,22.92,28.93
16,BULL,STLD,3.33,0.9354,2023-12-07,23.0221,1.9561,0.7727,-0.0354,0.8041,1.0,0.0,0.1333,0.0,0.1333,15.5,22.71,28.66
17,BULL,NJR,3.33,0.9347,2023-12-07,13.4288,3.7458,0.8949,0.016,0.3969,1.0,0.0,0.4333,0.0,0.4333,15.42,22.61,28.53
18,BULL,PLAB,3.33,0.9334,2023-12-07,21.326,2.5379,0.5863,-0.0129,1.456,1.0,0.0,0.4167,0.0,0.4167,15.28,22.4,28.27
19,BULL,M,3.33,0.9302,2023-12-07,41.2338,9.4604,0.9854,0.2943,1.0243,1.0,0.0,0.2667,0.0,0.2667,14.93,21.9,27.65
20,BULL,PEN,3.33,0.9295,2023-12-07,24.4105,4.3655,0.7484,0.085,0.8028,1.0,0.0,0.1667,0.0,0.1667,14.86,21.8,27.53
21,BULL,MARA,3.33,0.9282,2023-12-07,47.1122,9.3655,0.9225,0.2943,2.3526,1.0,0.0,0.4,0.0,0.4,14.73,21.61,27.29
22,BULL,UTHR,3.33,0.9231,2023-12-07,20.265,3.5717,0.772,-0.0033,0.2336,1.0,0.0,0.6667,0.0,0.6667,14.22,20.9,26.39
23,BULL,CALM,3.33,0.9211,2023-12-07,16.1449,2.2217,0.8712,0.0123,0.1853,1.0,0.0,0.2667,0.0,0.2667,14.04,20.64,26.07
24,BULL,CRL,3.33,0.9192,2023-12-07,21.2893,5.5709,0.7347,0.0686,1.13,1.0,0.0,0.1083,0.0,0.1083,13.87,20.4,25.76
25,BULL,BROS,3.33,0.9121,2023-12-07,21.6543,0.6028,0.9155,-0.0673,1.3275,1.0,0.0,0.1167,0.0,0.1167,13.27,19.54,24.7
26,BULL,TKR,3.33,0.9108,2023-12-07,13.8782,2.0991,0.8333,-0.033,0.782,1.0,0.0,0.3333,0.0,0.3333,13.17,19.4,24.52
27,BULL,MHO,3.33,0.9101,2023-12-07,53.4985,7.7133,0.7839,0.0943,1.3954,1.0,0.0,0.4,0.0,0.4,13.12,19.32,24.44
28,BULL,BBWI,3.33,0.9095,2023-12-07,25.2008,4.3196,0.9756,0.0723,0.9277,1.0,0.0,0.6667,0.0,0.6667,13.07,19.25,24.35
29,BULL,ORA,3.33,0.9089,2023-12-07,25.9675,4.733,0.8874,0.0734,0.8448,1.0,0.0,0.25,0.0,0.25,13.02,19.18,24.26
30,BULL,EIX,3.33,0.9076,2023-12-07,14.4,3.8945,0.7421,0.0156,0.6855,1.0,0.0,0.1333,0.0,0.1333,12.92,19.05,24.09
1,BEAR,GEO,3.33,1.0,2023-12-07,41.1628,2.2727,0.952,0.0043,0.8599,1.0,0.0,0.0,0.0,0.0,-99.74,-99.75,-99.8
2,BEAR,CHTR,3.33,0.9994,2023-12-07,37.5648,-3.4408,0.8775,-0.1521,1.0269,1.0,0.0,0.0,0.0,0.0,-55.83,-64.77,-69.77
3,BEAR,CDP,3.33,0.9987,2023-12-07,14.1386,2.2802,0.9445,-0.0193,0.9973,1.0,0.0,0.0,0.0,0.0,-48.1,-57.84,-63.21
4,BEAR,JAZZ,3.33,0.9981,2023-12-07,29.6421,-2.3943,0.8346,-0.1434,0.6139,1.0,0.0,0.0,0.2667,-0.2667,-43.39,-53.33,-58.92
5,BEAR,PRGO,3.33,0.9974,2023-12-07,20.5699,1.8202,0.954,-0.0131,0.8086,1.0,0.0,0.0,0.0,0.0,-40.08,-50.03,-55.8
6,BEAR,VEEV,3.33,0.9968,2023-12-07,19.9274,-3.5262,0.8167,-0.1826,0.8871,1.0,0.0,0.0,0.0,0.0,-37.66,-47.65,-53.31
7,BEAR,PAYO,3.33,0.9961,2023-12-07,19.5234,-2.2808,0.7854,-0.1826,1.3547,1.0,0.0,0.0,0.0,0.0,-35.71,-45.53,-51.28
8,BEAR,CIEN,3.33,0.9955,2023-12-07,16.447,2.5018,0.9581,-0.0077,1.0164,1.0,0.0,0.0,0.0,0.0,-34.08,-43.8,-49.6
9,BEAR,EZPW,3.33,0.9948,2023-12-07,12.8443,1.8039,0.9955,-0.0479,0.4276,1.0,0.0,0.0,0.0,0.0,-32.76,-42.33,-48.07
10,BEAR,MGY,3.33,0.9942,2023-12-07,14.1873,-0.7548,0.9357,0.0106,0.2916,1.0,0.0,0.1667,0.0,0.1667,-31.57,-41.0,-46.72
11,BEAR,ATI,3.33,0.9935,2023-12-07,28.6292,-2.4273,0.9352,-0.1622,1.0891,1.0,0.0,0.1,0.0,0.1,-30.58,-39.85,-45.56
12,BEAR,MTB,3.33,0.9929,2023-12-07,27.8321,4.5481,0.8635,0.0182,1.023,1.0,0.0,0.0,0.1333,-0.1333,-29.68,-38.78,-44.49
13,BEAR,CSR,3.33,0.9922,2023-12-07,22.985,1.4275,0.7801,-0.0382,1.1752,1.0,0.0,0.2917,0.0,0.2917,-28.86,-37.81,-43.53
14,BEAR,SHEN,3.33,0.9916,2023-12-07,18.9727,-3.1691,0.781,-0.1455,0.2465,1.0,0.0,0.0,0.0,0.0,-28.14,-36.91,-42.6
15,BEAR,EQT,3.33,0.991,2023-12-07,23.8993,-2.1629,0.8287,-0.0417,0.5674,1.0,0.0,0.0,0.0,0.0,-27.45,-36.11,-41.78
16,BEAR,APP,3.33,0.9903,2023-12-07,13.2555,-1.8938,0.7049,-0.1634,1.7693,1.0,0.0,0.0,0.0,0.0,-26.82,-35.38,-41.02
17,BEAR,ODFL,3.33,0.9897,2023-12-07,15.3629,-1.1939,0.8353,-0.1181,1.1169,1.0,0.0,0.0,0.0,0.0,-26.26,-34.71,-40.28
18,BEAR,NE,3.33,0.989,2023-12-07,20.0056,-2.8054,0.9519,-0.0706,0.441,1.0,0.0,0.0,0.0,0.0,-25.74,-34.06,-39.6
19,BEAR,OPLN,3.33,0.9884,2023-12-07,16.1486,-0.4423,0.7838,-0.0906,1.0447,1.0,0.0,0.0,0.0,0.0,-25.24,-33.44,-38.95
20,BEAR,ADUS,3.33,0.9877,2023-12-07,28.3973,3.0251,0.9171,0.0002,0.8136,1.0,0.0,0.0,0.0,0.0,-24.79,-32.91,-38.34
21,BEAR,VCYT,3.33,0.9871,2023-12-07,29.3213,1.6332,0.8355,0.0045,1.7974,1.0,0.0,0.0,0.0,0.0,-24.35,-32.37,-37.77
22,BEAR,MKSI,3.33,0.9864,2023-12-07,40.7102,6.1523,0.8366,0.1063,1.5112,1.0,0.0,0.0,0.0,0.0,-23.93,-31.89,-37.22
23,BEAR,MS,3.33,0.9858,2023-12-07,21.8943,2.7608,0.7472,-0.0427,1.0646,1.0,0.0,0.0,0.0,0.0,-23.55,-31.41,-36.69
24,BEAR,BURL,3.33,0.9851,2023-12-07,42.1654,8.8532,0.8008,0.1953,0.9185,1.0,0.0,0.0,0.0,0.0,-23.18,-30.96,-36.19
25,BEAR,JBL,3.33,0.9845,2023-12-07,24.5159,-2.6869,0.8954,-0.1613,1.2914,1.0,0.0,0.0,0.0,0.0,-22.83,-30.54,-35.72
26,BEAR,GRAB,3.33,0.9838,2023-12-07,21.018,-0.7759,0.6742,-0.1035,0.5701,1.0,0.0,0.0,0.0,0.0,-22.5,-30.12,-35.26
27,BEAR,ASO,3.33,0.9832,2023-12-07,21.0537,4.2858,0.9182,0.0693,1.1126,1.0,0.0,0.0,0.0,0.0,-22.19,-29.71,-34.81
28,BEAR,NLY,3.33,0.9825,2023-12-07,20.5561,1.667,0.6989,-0.0615,1.1848,1.0,0.0,0.0,0.0,0.0,-21.88,-29.32,-34.39
29,BEAR,AORT,3.33,0.9819,2023-12-07,34.2788,6.8931,0.8826,0.1954,1.0989,1.0,0.0,0.4,0.0,0.4,-21.6,-28.95,-33.98
30,BEAR,BF-B,3.33,0.9813,2023-12-07,17.6339,-2.4827,0.9811,-0.1147,0.6724,1.0,0.0,0.0,0.0,0.0,-21.31,-28.6,-33.58
